gene_name,enhancers,gc19_pc.5utr,gc19_pc.3utr,gc19_pc.cds,gc19_pc.promCore,label
573,1.3584885507819078,-0.0,0.3063023589883496,1.5143050210717155,-0.0,0
578,1.5185739661289803,-0.0,-0.0,-0.0,-0.0,0
580,-0.0,0.2716394462850697,1.055265484164744,0.014049229873928927,0.04858538513808917,0
581,7.459402897268382,-0.0,0.5201338108376153,0.9400072584914712,2.8048474860995483,0
582,-0.0,-0.0,4.860836929007864,0.3654432736305888,-0.0,0
583,2.0939381110325423,-0.0,0.7248112372954351,3.010155794219715,2.2233950564335307,0
585,-0.0,-0.0,0.4091343314825488,0.4017858847587801,-0.0,0
586,9.746099262287387,0.3799011679168913,0.3993423902581351,0.7920198986748187,0.26249657321990805,0
587,7.459402897268382,0.9177317696705592,0.8159364766525657,1.2360794161462796,2.414623411182901,0
590,1.5015525867931634,-0.0,1.4063950328268937,2.5388012192967824,1.7831962385675673,0
593,-0.0,1.4637760177527517,5.775550264097798,0.2579407625939201,0.6681502240429829,0
594,-0.0,-0.0,0.4994884662227775,1.1207321386522535,-0.0,0
595,0.7219397364432262,-0.0,1.637420807070582,4.526728759681528,-0.0,1
596,-0.0,3.520521604337368,0.226337396211276,-0.0,4.733180845939915,1
597,0.2040654511303032,-0.0,2.010243891161541,0.17984941505597402,0.11737799269735925,0
598,2.8963395296759558,0.6431672482549247,2.6636123516716417,-0.0,0.7801680121397242,0
599,1.1454020549681565,1.0350292238335748,1.0216512475319814,1.5015525867931632,1.0484972881962624,0
131669,0.4815969731058612,-0.0,3.862043073123125,1.163211611654076,-0.0,0
602,0.4815969731058612,-0.0,-0.0,1.0757085923078198,0.4263864409220835,0
604,1.8729868783833488,2.5459313516257747,4.325646301237774,1.410439523588429,1.701942531507025,0
607,-0.0,6.588276618737496,5.1645979915933,2.6335365969425606,8.523160963196029,0
608,2.1284217239015546,-0.0,-0.0,0.237567071979934,0.3558624169853233,0
610,3.238976496575204,-0.0,-0.0,4.617206330639218,-0.0,0
611,-0.0,-0.0,-0.0,3.0282554652595515,-0.0,0
613,4.343113661175283,-0.0,2.2726283117042425,0.6653588767650331,3.975548706308024,0
617,0.6570081339440722,1.2286720002713112,-0.0,1.9038358190346123,1.0586581906611008,0
622,-0.0,2.1226330078488256,1.6556441677730935,0.27393171014631484,0.4689146224289665,0
623,-0.0,0.1387001562695866,-0.0,2.15761932274386,1.163211611654076,0
624,-0.0,0.42144206263130507,1.4679383501604009,0.4338260031271473,-0.0,0
627,1.5749157200623731,2.2233950564335307,3.2289009085152887,2.010243891161541,3.520521604337368,0
629,1.1489513016848936,6.716275784403418,-0.0,0.5995093073721004,0.8925742052568391,0
631,-0.0,1.7113322201154404,-0.0,0.6877995049000188,1.614872653924146,0
632,0.024145162468538497,-0.0,-0.0,0.024145162468538497,-0.0,0
634,-0.0,-0.0,2.082574444097681,0.2511264459506915,0.19522565773400088,0
635,-0.0,-0.0,0.8957016492092045,6.048263496151378,0.6349084615709022,0
636,0.959300012595082,2.854232711280292,1.0825696625013983,1.8628087393684067,2.015715850799291,0
637,3.6903204919103394,0.1908203696093164,0.0506356159685798,1.0586581906611008,0.2762266042592685,0
638,0.4338260031271473,-0.0,-0.0,1.0963628206195193,-0.0,0
639,3.1694905996874585,3.046520432386096,5.290150803881644,0.9019712468199472,2.8793902756940115,0
640,0.11737799269735925,2.082574444097681,4.396450155339607,0.5753641449035618,1.5530575789979926,0
641,0.028197848759003295,-0.0,-0.0,0.5860593575567524,-0.0,0
642,-0.0,-0.0,1.3271767566368018,1.4721093631424438,2.9922184542541945,0
643,6.437751649736401,-0.0,0.9560716018859996,-0.0,-0.0,0
644,1.307852934813328,-0.0,-0.0,0.6653588767650331,0.8801131057555668,0
645,0.5594278056052084,-0.0,-0.0,-0.0,0.4663877743354223,0
648,-0.0,6.136605932777653,2.9922184542541945,5.248337434243017,6.654035966975808,0
649,-0.0,-0.0,2.082574444097681,6.467978925356497,-0.0,0
650,3.1597582203851116,3.0373670983312726,3.2491031004882966,1.2849081324888545,-0.0,0
651,-0.0,0.2693498066532029,0.03632794125534236,2.0267048894345727,3.821086010436044,0
652,5.947941563544957,-0.0,-0.0,3.9179907772079376,3.451943457380104,0
653,8.057113643368195,6.467978925356497,3.102338008620249,5.089313308387549,3.2695114408367805,0
654,0.0201006717070029,-0.0,1.5749157200623731,1.2887140327810265,1.5357414535117635,0
655,0.08790377505836566,5.248337434243017,1.5749157200623731,1.6694214897634645,5.932346942624894,0
656,-0.0,-0.0,0.01606434339452853,-0.0,1.792976209155951,0
197257,-0.0,-0.0,-0.0,0.3823210109223181,-0.0,0
658,-0.0,5.388294591866439,0.6294214896794005,1.43487974625798,4.546052581505003,0
659,3.2797942398376176,3.010155794219715,3.9179907772079376,5.971563885401646,2.6788215504420805,0
660,-0.0,2.7646046797007062,3.1500729714335365,0.7508419735195753,2.5965669675943546,0
657,3.010155794219715,4.526728759681528,1.2360794161462796,1.4762890929813617,-0.0,0
662,-0.0,-0.0,0.29468117579741826,0.18423057781561125,0.3487067742895556,0
663,3.848297314547602,-0.0,1.9351680525234112,0.9853166396210836,0.5175414579147217,0
664,1.548714471970977,-0.0,0.237567071979934,0.26477837609149146,0.3920297678519141,0
665,1.2849081324888545,2.15761932274386,1.3703580218215368,1.6465117318139313,1.4185531249796577,0
666,1.068870978810249,-0.0,2.7487315805092343,1.5015525867931632,-0.0,0
667,-0.0,3.407497183810684,1.4888809498949918,4.565564931395731,0.4487886664317247,0
668,3.807617946073356,2.285128352394585,1.5228520426264789,-0.0,2.671202493608745,0
669,4.1749474267542,1.1137391245347952,1.3388613078852585,2.5105321974269734,0.7979722840209107,0
661,3.5439136838637504,0.27393171014631484,2.34236596300589,0.6570081339440722,1.6465117318139313,0
672,-0.0,0.6709454725762589,1.6238614330998251,1.055265484164744,0.4165098776409181,1
673,-0.0,-0.0,4.565564931395731,26.91567222738492,2.6788215504420805,1
675,-0.0,-0.0,-0.0,4.325646301237774,-0.0,1
677,1.2066129531203116,0.3133076200907537,6.383494314959898,1.484674849501434,1.4307855790145299,0
680,-0.0,4.360734920539593,0.4663877743354223,4.207468468497762,3.3856390427463032,0
682,-0.0,-0.0,0.1580864146809057,0.8280028782609018,0.5436174465909815,0
683,-0.0,-0.0,1.7113322201154404,0.5436174465909815,0.5020575096074908,0
684,-0.0,-0.0,-0.0,1.6879401405890582,-0.0,0
685,3.238976496575204,-0.0,0.19522565773400088,-0.0,-0.0,0
686,-0.0,0.01606434339452853,-0.0,1.018320688893859,0.08164398904051033,0
687,-0.0,3.4185164954326224,1.099826024948075,0.9082605601788908,-0.0,0
688,11.645132021292335,1.269756544871939,3.9902007864921702,5.890078318476946,1.9885045466877336,1
689,-0.0,-0.0,2.78060476503486,4.546052581505003,-0.0,0
694,6.599087455871311,3.520521604337368,5.936234213042035,-0.0,5.448359166064186,0
695,-0.0,4.308330175751545,0.5515070031730143,3.364017210537871,6.269988681774996,0
699,1.4762890929813617,-0.0,-0.0,0.4313430729510177,0.8615658321849085,0
701,1.9194405796029816,-0.0,-0.0,1.664818495786906,-0.0,0
705,1.3388613078852585,-0.0,-0.0,2.1992255780033867,0.004004005341346159,0
706,0.6934492261711284,-0.0,-0.0,-0.0,1.1347919505087698,0
708,3.0282554652595515,-0.0,-0.0,-0.0,-0.0,0
710,2.032222134312732,-0.0,0.6625714198678259,0.024145162468538497,-0.0,0
712,0.9528483940973166,2.414623411182901,-0.0,0.21739883384668185,1.852682135455313,0
713,0.9528483940973166,0.5123668107848198,-0.0,0.16676321787810205,1.2066129531203116,0
714,0.9528483940973166,-0.0,3.5675825991577566,-0.0,0.8925742052568391,0
715,4.1749474267542,0.9625336430488926,-0.0,0.9051134312840298,1.0484972881962624,0
716,4.1749474267542,0.4588263286556102,-0.0,3.3005198139087115,0.8159364766525657,0
718,0.4313430729510177,1.8780954379935424,-0.0,0.9625336430488926,0.927248044563393,0
719,-0.0,-0.0,1.614872653924146,0.18642476344435768,-0.0,0
720,1.1489513016848936,-0.0,-0.0,-0.0,-0.0,0
721,1.1489513016848936,-0.0,-0.0,1.3271767566368018,-0.0,0
722,12.322134662988324,-0.0,-0.0,1.4804775761875917,-0.0,0
725,12.322134662988324,-0.0,1.664818495786906,0.42144206263130507,0.6709454725762589,0
727,5.382386168071575,-0.0,0.4765143782485161,0.058857621381624335,1.7831962385675673,0
728,3.440738946282764,-0.0,0.8801131057555668,-0.0,0.21962973201441333,0
729,4.469852889040462,0.38474378529491227,-0.0,2.4965461264450317,1.7637786103136457,0
730,4.469852889040462,3.7942399697717626,0.3630437532467804,0.41158982595919336,3.1890985998807,0
731,1.6238614330998251,-0.0,0.0941832150677009,0.1559230829394236,-0.0,0
732,1.6238614330998251,1.1703800781097058,-0.0,0.8280028782609018,7.28399173643017,0
733,0.375070247693684,-0.0,-0.0,-0.0,-0.0,0
197342,-0.0,-0.0,-0.0,0.7625208388226942,-0.0,0
735,-0.0,0.25566674301976977,-0.0,0.4165098776409181,0.6103347735856011,0
738,6.846885981218951,-0.0,1.0860090442604518,0.4017858847587801,0.8009551331942505,0
740,-0.0,-0.0,5.905345568187088,-0.0,-0.0,0
741,4.034812301520766,-0.0,-0.0,1.447212776089308,-0.0,0
747,-0.0,-0.0,2.5388012192967824,2.574708826529974,-0.0,0
752,2.15761932274386,-0.0,-0.0,0.3678456763218567,-0.0,0
754,2.5965669675943546,-0.0,1.5574101378431842,0.35825333179487096,0.2693498066532029,0
759,0.4239127238472906,1.1560687469188813,0.6212191541909712,-0.0,0.4512933630646567,0
760,2.904868327248871,-0.0,-0.0,-0.0,-0.0,0
762,7.510038513236963,-0.0,3.94656269170289,2.2173252490432223,-0.0,0
197370,8.639982487508858,0.2808243074334898,-0.0,0.40423236824426817,0.1494470923918731,0
768,-0.0,-0.0,-0.0,0.9051134312840298,-0.0,0
773,-0.0,3.728660324125781,0.8615658321849085,0.3063023589883496,6.215563554725227,1
774,1.3506145248632286,-0.0,2.1932285720108733,1.2102726064744638,0.0795617400236892,0
775,-0.0,-0.0,1.2659865154803964,3.1989751631618653,-0.0,0
776,-0.0,-0.0,2.247860193304799,1.807736423751196,-0.0,0
778,-0.0,-0.0,0.3063023589883496,0.6625714198678259,0.9496303724859152,0
779,-0.0,-0.0,-0.0,1.4185531249796577,-0.0,0
780,-0.0,0.26477837609149146,8.233180342338839,1.9142254527888205,0.9496303724859152,0
781,1.9885045466877336,0.3558624169853233,7.3697748656887985,0.7860851762192144,0.7595947227191729,0
782,-0.0,-0.0,0.8739115503990706,3.238976496575204,-0.0,0
783,-0.0,3.5089273689687164,2.725155669005149,2.3359247336058058,2.0712749790134426,0
784,0.12801065995182487,4.360734920539593,-0.0,3.102338008620249,2.756652382941428,0
785,-0.0,-0.0,0.3895981566101346,2.2112738072101483,5.125303996825706,0
786,-0.0,-0.0,-0.0,-0.0,-0.0,0
788,-0.0,-0.0,0.44378866382755583,3.665162927496621,-0.0,0
790,-0.0,-0.0,-0.0,0.9528483940973166,-0.0,0
793,-0.0,-0.0,3.2089007418461226,2.054444585162873,2.6186666399675245,0
794,-0.0,-0.0,1.69259672010824,2.939351940117884,0.2602173706940408,0
796,-0.0,-0.0,7.451086876971058,3.25928123950324,0.4663877743354223,0
797,-0.0,1.6328907938088781,2.983309753555434,2.4213235849534653,0.959300012595082,0
131870,-0.0,0.2854326044031904,0.6076229087633291,0.3321091686601654,0.008016042795077644,0
799,-0.0,2.7095913881210394,0.6653588767650331,2.15174560339724,1.0017505858256452,0
800,4.1749474267542,7.393823251622401,3.591534981251188,6.288464563744872,8.295490677898433,0
801,5.5774362083393285,1.540056449791806,11.672343325403896,14.939748394271355,0.8894516441229343,0
805,9.853507620231108,2.3040261307904504,5.403142470009001,2.81299413687482,3.3532933242551013,0
808,-0.0,-0.0,1.319424808947416,-0.0,0.640410528314682,0
810,-0.0,-0.0,1.03167633117907,1.2547188800438842,0.640410528314682,0
811,-0.0,-0.0,2.671202493608745,4.507589857649228,-0.0,0
813,0.5780325909298348,0.8615658321849085,0.9432098212254189,-0.0,2.517562081641862,0
814,4.546052581505003,1.0283290500630111,0.8523562994114119,8.282872339511902,1.2849081324888545,0
815,1.7397687181199988,6.412906609739287,3.4185164954326224,6.052382962077397,5.7049962109361685,0
816,0.11525822567327285,-0.0,2.4483510232869112,0.7019538456481891,0.20850004274759848,0
817,4.4328147935059885,1.4266997757549296,1.8678913342257522,3.677702153523811,0.41404833886865305,0
818,0.9657725101534984,-0.0,8.172752785145848,4.609174191329439,1.4762890929813617,0
819,2.5246167626777987,-0.0,3.7809508843344255,-0.0,-0.0,0
820,-0.0,-0.0,-0.0,-0.0,-0.0,0
821,3.3005198139087115,0.5279310916689297,2.6864697433188867,2.725155669005149,0.8340634889592595,0
131890,-0.0,-0.0,0.01808148930429814,0.4512933630646567,-0.0,0
823,6.846885981218951,0.99516079403194,1.6014647824797654,0.7920198986748187,-0.0,0
824,4.4328147935059885,-0.0,-0.0,1.2360794161462796,0.7772159820834832,0
825,1.192040939658445,1.0757085923078198,-0.0,4.1911418472194395,1.0894543508833443,0
826,-0.0,1.8628087393684067,-0.0,3.485938610117246,1.0249873617333756,0
827,3.0649537425959434,-0.0,2.060038994404996,0.8462400866937702,-0.0,0
829,0.538374979631233,-0.0,4.7161956058486085,-0.0,-0.0,0
830,12.409315535138047,-0.0,3.064953742595944,5.278914819273196,0.8523562994114119,0
831,10.921672592091623,0.8554214341109682,0.3203375043056427,2.407945608651872,0.6022101855678432,0
832,5.653667474184354,1.1277496897116124,6.251681917802022,1.83258146374831,1.3466891065275313,0
834,2.205240620131297,-0.0,3.055715850883355,2.7646046797007062,2.8048474860995483,0
835,-0.0,4.378512815374084,4.789400763803704,0.5253286189529861,4.378512815374084,0
836,1.999344681626412,-0.0,0.2353160869364649,0.3895981566101346,1.4762890929813617,0
837,1.410439523588429,0.6681502240429829,-0.0,1.8375877241845475,0.2062815178390268,0
838,1.88321707971689,-0.0,-0.0,0.03429231766994103,-0.0,0
839,3.1597582203851116,-0.0,1.8780954379935424,1.2963476298344283,2.0212028226907934,0
840,4.9610326029734155,-0.0,0.026170479097310958,0.5941184685287558,0.9885926436295602,0
841,0.22186312141456327,0.6103347735856011,2.8293876712831767,8.114097554956809,0.9853166396210836,1
842,0.7392309104289345,0.3321091686601654,1.6740351019592945,0.06711356705768529,0.09208787700281368,0
843,-0.0,-0.0,1.812680802041974,0.0201006717070029,2.076916731696725,0
844,6.44777673338349,-0.0,-0.0,0.7019538456481891,4.158883083359672,0
845,4.526728759681528,-0.0,0.8159364766525657,0.5673801023644871,-0.0,0
846,-0.0,-0.0,3.290130180154503,5.151414028228994,1.0757085923078198,0
847,2.329504182345309,-0.0,0.5700379100645945,3.6036196101631126,-0.0,0
857,1.8577390281620303,1.983106432749404,2.6636123516716417,2.266407466875457,1.3232970270011486,0
858,2.887846947913053,-0.0,0.3871694981453305,-0.0,0.01606434339452853,0
859,1.3466891065275313,-0.0,5.1566771891611065,0.7860851762192144,2.3103652803130084,0
860,-0.0,-0.0,2.2540235263796156,2.671202493608745,6.877798497692334,0
861,1.9142254527888205,1.2360794161462796,3.102338008620249,7.804145349149955,5.538787662686524,1
862,3.7416053531370164,3.9902007864921702,4.223929466770792,5.674041164798338,3.0011670150440364,0
863,-0.0,0.7920198986748187,1.8028042387608088,1.5661437761758643,0.3774842491937549,0
864,0.07332796874318294,2.3103652803130084,0.8584912735471358,10.472563951257168,2.756652382941428,0
865,1.6602260712662056,-0.0,4.507589857649228,13.624890198355624,-0.0,1
867,1.7589535175028777,-0.0,2.5388012192967824,2.8048474860995483,-0.0,0
868,2.489589597692382,1.3388613078852585,5.400164062906066,8.220947888303968,0.3063023589883496,0
871,3.2695114408367805,0.01808148930429814,1.5970153924355432,3.94656269170289,0.02212189471884967,0
873,1.83258146374831,-0.0,0.16893831325289993,0.6376576028972354,-0.0,0
874,0.3702509682533778,-0.0,-0.0,-0.0,1.6602260712662056,0
875,2.475748712003235,0.004004005341346159,2.6335365969425606,1.999344681626412,0.0506356159685798,0
881,-0.0,-0.0,-0.0,0.8677291652597247,-0.0,0
885,-0.0,1.6832943777567786,-0.0,-0.0,1.0586581906611008,0
886,0.14944709239187284,4.11145003012504,1.447212776089308,1.929911807710872,3.3532933242551013,0
887,-0.0,-0.0,0.4363120196063413,5.3764951476120615,-0.0,0
889,-0.0,13.661588475692014,1.2472422358226698,3.1890985998807,-0.0,0
890,3.8346453844068016,2.82117410737787,0.7104947838950941,0.9208988328818478,3.0835585279205717,0
891,7.7746607856755485,-0.0,-0.0,0.17329561345134434,-0.0,0
892,3.3747989078076244,-0.0,0.8492958550498766,1.3310640270539438,0.5541437866795308,0
131965,-0.0,-0.0,4.343113661175283,1.8729868783833488,2.5388012192967824,0
894,8.732306571035183,-0.0,1.8426065473953992,2.756652382941428,0.7920198986748187,0
896,1.3388613078852585,0.7334505595844678,4.782832613401323,1.3584885507819078,1.3584885507819078,0
898,-0.0,-0.0,2.983309753555434,1.2323722788476341,1.7113322201154404,0
899,5.460591620099058,-0.0,0.7831244058783461,5.944031493873348,2.1753446972595505,0
900,13.200541158468347,-0.0,1.2397934376407056,2.6260877987605964,-0.0,0
901,1.664818495786906,-0.0,2.2173252490432223,1.4637760177527517,1.018320688893859,0
902,5.893884218769117,0.1387001562695866,-0.0,2.79673388470832,0.3392055687723597,0
904,2.15174560339724,2.36181506278988,1.1775743304714048,0.6597878425221805,1.1137391245347952,0
905,0.4388011300707509,-0.0,3.092926226545424,1.2547188800438842,0.40423236824426817,0
908,0.3799011679168913,1.3388613078852585,1.5881461982998115,2.9306751369206867,2.3040261307904504,0
911,8.359804901167495,-0.0,-0.0,0.01606434339452853,2.004786861855133,0
912,-0.0,0.0020010006671668467,0.056798949043395996,0.5594278056052084,0.3344718387518276,0
914,2.560268330583,-0.0,0.8925742052568391,0.3823210109223181,-0.0,0
915,0.7305666369506649,-0.0,-0.0,2.205240620131297,0.4689146224289665,0
916,0.7305666369506649,-0.0,-0.0,0.4739779162725256,-0.0,0
917,0.7305666369506649,-0.0,0.10469296074441824,0.1131407029767887,-0.0,0
919,-0.0,-0.0,-0.0,0.7772159820834832,-0.0,0
920,4.1749474267542,-0.0,1.159636990505884,0.004004005341346159,-0.0,0
921,0.2808243074334898,-0.0,2.6039064253722795,0.01203614465112582,0.3063023589883496,0
923,-0.0,-0.0,0.0837284081973975,0.2716394462850697,0.21517042135987485,0
924,0.14084492859309164,0.8159364766525657,3.6403178874995055,1.8028042387608088,1.7302448905995111,0
925,0.7219397364432262,1.5357414535117635,1.4679383501604009,0.2900515441005155,0.10891237159211747,0
926,0.7219397364432262,-0.0,-0.0,0.10258658877510116,-0.0,0
928,0.6877995049000188,0.5541437866795308,-0.0,0.4714446670421397,3.9038564427617533,0
929,3.6903204919103394,1.1137391245347952,-0.0,0.01606434339452853,-0.0,0
930,-0.0,-0.0,-0.0,0.1516034268325637,-0.0,0
933,-0.0,-0.0,-0.0,0.226337396211276,0.3344718387518276,0
939,0.6877995049000188,-0.0,-0.0,2.772588722239781,4.378512815374084,0
940,7.553236736843886,-0.0,0.6570081339440722,0.6681502240429829,-0.0,0
941,-0.0,-0.0,1.5837263069982062,1.1847945549196048,0.4512933630646567,0
942,7.231257984748687,9.329840380787733,8.245488073487598,0.6157695595386008,7.179879012518065,0
943,-0.0,-0.0,4.8653875566821325,0.03429231766994103,2.015715850799291,0
944,3.5795229331307636,-0.0,0.4892451659826681,3.7030189472676582,-0.0,0
945,-0.0,-0.0,2.3359247336058058,0.3063023589883496,2.45516533993014,0
946,-0.0,-0.0,2.6039064253722795,0.12801065995182487,0.14084492859309164,0
947,-0.0,0.3016457794691673,3.848297314547602,0.4338260031271473,-0.0,0
948,5.029082909835382,2.3040261307904504,1.8176374340709085,0.4462871026284194,1.5057943699314384,0
949,-0.0,0.840142520995053,0.028197848759003295,0.7450280159369568,2.4483510232869112,0
952,-0.0,-0.0,0.2762266042592685,2.7646046797007062,0.2488601567563541,0
953,0.34157664196056325,0.2353160869364649,0.8832211094890353,0.5305369552297617,0.640410528314682,0
954,-0.0,-0.0,-0.0,3.4185164954326224,-0.0,0
955,5.793584651398175,4.414549826379441,-0.0,0.7047967743429444,3.9179907772079376,0
956,-0.0,2.111105598415325,1.117232575204678,0.4638641146945783,2.15174560339724,0
957,1.410439523588429,2.1992255780033867,2.1284217239015546,1.8176374340709085,1.7734638592652212,0
958,-0.0,-0.0,2.9568193000553924,1.2286720002713112,-0.0,0
959,3.1890985998807,-0.0,1.3783103185808157,0.4588263286556102,-0.0,0
